Sitting_Dates,Titles,Debate_Ids,Urls
2018-07-24,Asylum decisions,79EBE7DA-CB33-4276-B853-17EDDF352959,https://hansard.parliament.uk/Commons/2018-07-24/debates/79EBE7DA-CB33-4276-B853-17EDDF352959/Asylumdecisions
2018-02-26,Refugees and Asylum Seekers,85E0A351-F584-4758-A6B1-020AE75315C6,https://hansard.parliament.uk/Commons/2018-02-26/debates/85E0A351-F584-4758-A6B1-020AE75315C6/RefugeesandAsylumSeekers
2017-12-14,Asylum Accommodation,1EC24CD1-6CC4-4105-B869-31A952A486FC,https://hansard.parliament.uk/Commons/2017-12-14/debates/1EC24CD1-6CC4-4105-B869-31A952A486FC/AsylumAccommodation
2017-09-11,Unaccompanied Asylum-seeking and Refugee Children,05711FB7-5C8F-4CF2-B7D8-E64C84F629F6,https://hansard.parliament.uk/Commons/2017-09-11/debates/05711FB7-5C8F-4CF2-B7D8-E64C84F629F6/UnaccompaniedAsylum-seekingandRefugeeChildren
2017-03-06,Unaccompanied Refugee/Asylum-seeking Children,F34C4679-D09C-4341-A4DD-37767F3EBA5F,https://hansard.parliament.uk/Commons/2017-03-06/debates/F34C4679-D09C-4341-A4DD-37767F3EBA5F/UnaccompaniedRefugee/Asylum-seekingChildren
2017-03-02,Torture and the Treatment of Asylum Claims,7E90367A-397A-4030-B2AC-8B2E84D5C25B,https://hansard.parliament.uk/Commons/2017-03-02/debates/7E90367A-397A-4030-B2AC-8B2E84D5C25B/TortureandtheTreatmentofAsylumClaims
2017-01-11,Asylum Seekers: Right to Work,66E766AD-8BD7-4EB3-BAD7-31F32F3FB4FF,https://hansard.parliament.uk/Commons/2017-01-11/debates/66E766AD-8BD7-4EB3-BAD7-31F32F3FB4FF/AsylumSeekersRighttoWork
2016-12-19,EU Asylum Reform Package,75b971ed-2f34-42ab-b33d-7cd6d6a17607,https://hansard.parliament.uk/Commons/2016-12-19/debates/75b971ed-2f34-42ab-b33d-7cd6d6a17607/EUAsylumReformPackage
2016-12-05,Unaccompanied Asylum-seeking Children,4A85FE90-328C-4BFD-9639-65B0585C9693,https://hansard.parliament.uk/Commons/2016-12-05/debates/4A85FE90-328C-4BFD-9639-65B0585C9693/UnaccompaniedAsylum-seekingChildren
2016-11-15,European Union Agency for Asylum,0bb691c4-3ce1-4d19-abcd-7bba69a853a9,https://hansard.parliament.uk/Commons/2016-11-15/debates/0bb691c4-3ce1-4d19-abcd-7bba69a853a9/EuropeanUnionAgencyforAsylum
2016-07-05,Asylum Seekers: Glasgow,16070550000002,https://hansard.parliament.uk/Commons/2016-07-05/debates/16070550000002/AsylumSeekersGlasgow
2016-05-04,Dublin System: Asylum,16050454000002,https://hansard.parliament.uk/Commons/2016-05-04/debates/16050454000002/DublinSystemAsylum
2016-05-03,Asylum Seeker Dispersal Policy,1605032000003,https://hansard.parliament.uk/Commons/2016-05-03/debates/1605032000003/AsylumSeekerDispersalPolicy
2016-04-11,Asylum (Unaccompanied Children),1604111000014,https://hansard.parliament.uk/Commons/2016-04-11/debates/1604111000014/Asylum(UnaccompaniedChildren)
2016-02-10,Asylum Support Contracts,160210107000001,https://hansard.parliament.uk/Commons/2016-02-10/debates/160210107000001/AsylumSupportContracts
2016-01-20,Asylum Seekers: Middlesbrough,16012033000007,https://hansard.parliament.uk/Commons/2016-01-20/debates/16012033000007/AsylumSeekersMiddlesbrough
2015-12-09,Treatment of Asylum Seekers,15120955000855,https://hansard.parliament.uk/Commons/2015-12-09/debates/15120955000855/TreatmentofAsylumSeekers
2015-12-08,Asylum (Unaccompanied Children Displaced by Conflict),15120843000001,https://hansard.parliament.uk/Commons/2015-12-08/debates/15120843000001/Asylum(UnaccompaniedChildrenDisplacedbyConflict)
2015-07-06,Asylum Seekers (Syria),1507066000019,https://hansard.parliament.uk/Commons/2015-07-06/debates/1507066000019/AsylumSeekers(Syria)
2015-01-16,Asylum (Time Limit) Bill,15011660000006,https://hansard.parliament.uk/Commons/2015-01-16/debates/15011660000006/Asylum(TimeLimit)Bill
2014-10-13,Asylum Regulations,1410134000018,https://hansard.parliament.uk/Commons/2014-10-13/debates/1410134000018/AsylumRegulations
2014-07-15,Young Asylum Seekers,14071566000002,https://hansard.parliament.uk/Commons/2014-07-15/debates/14071566000002/YoungAsylumSeekers
2014-04-10,Asylum Seekers (Support),14041073000005,https://hansard.parliament.uk/Commons/2014-04-10/debates/14041073000005/AsylumSeekers(Support)
2013-06-10,Asylum Seekers: Deportation,13061011000024,https://hansard.parliament.uk/Commons/2013-06-10/debates/13061011000024/AsylumSeekersDeportation
2013-02-27,Asylum Support (Children and  Young People),13022755000001,https://hansard.parliament.uk/Commons/2013-02-27/debates/13022755000001/AsylumSupport(ChildrenandYoungPeople)
2013-01-07,Asylum Support,1301072000029,https://hansard.parliament.uk/Commons/2013-01-07/debates/1301072000029/AsylumSupport
2012-11-19,Asylum Seekers,1211197000019,https://hansard.parliament.uk/Commons/2012-11-19/debates/1211197000019/AsylumSeekers
2011-05-09,Asylum Seekers,11050912000024,https://hansard.parliament.uk/Commons/2011-05-09/debates/11050912000024/AsylumSeekers
2011-03-07,Asylum Improvement Project,11030711000028,https://hansard.parliament.uk/Commons/2011-03-07/debates/11030711000028/AsylumImprovementProject
2010-12-01,Asylum Seekers,10120145000022,https://hansard.parliament.uk/Commons/2010-12-01/debates/10120145000022/AsylumSeekers
2010-09-06,Asylum Backlog,1009066000024,https://hansard.parliament.uk/Commons/2010-09-06/debates/1009066000024/AsylumBacklog
2010-06-28,Asylum Applications,1006288000021,https://hansard.parliament.uk/Commons/2010-06-28/debates/1006288000021/AsylumApplications
2010-06-28,Asylum Cases (Backlog),1006288000020,https://hansard.parliament.uk/Commons/2010-06-28/debates/1006288000020/AsylumCases(Backlog)
2010-03-30,Asylum Screening (Croydon),10033137000289,https://hansard.parliament.uk/Commons/2010-03-30/debates/10033137000289/AsylumScreening(Croydon)
2010-02-03,Destitution Among Asylum Seekers,10020392000180,https://hansard.parliament.uk/Commons/2010-02-03/debates/10020392000180/DestitutionAmongAsylumSeekers
2009-12-07,Asylum System,0912083000002,https://hansard.parliament.uk/Commons/2009-12-07/debates/0912083000002/AsylumSystem
2009-10-26,Asylum Applications,09102612000040,https://hansard.parliament.uk/Commons/2009-10-26/debates/09102612000040/AsylumApplications
2008-12-15,Asylum Seekers,0812153000015,https://hansard.parliament.uk/Commons/2008-12-15/debates/0812153000015/AsylumSeekers
2008-12-15,Zimbabwean Asylum Seekers,0812153000011,https://hansard.parliament.uk/Commons/2008-12-15/debates/0812153000011/ZimbabweanAsylumSeekers
